ICMMID,Confidence.Factor,Mine.Name,Group.Names,Latitude,Longitude,Asset.Type,Country.or.Region,Primary.Commodity,Secondary.Commodity,Other.Commodities
ICMM09364,Moderate,Tadicherla Coal Mine,NA,18.523762999999999,79.749677,Mine,India,thermal coal,NA,NA
ICMM09365,High,Tadkeshwar Lignite Mine,Tadkeshwar Lignite Mine;Tadkeshwar,21.351564499999999,73.066965,Mine,India,thermal coal,NA,NA
ICMM09366,Moderate,Talaipalli Coal Mine,NA,22.177579999999999,83.355201,Mine,India,thermal coal,NA,NA
ICMM09367,Moderate,Tara (East and West) Coal Mine,Tara (East and West) Coal Mine;Bajora North Coal Mine,23.453379999999999,87.23919,Mine,India,thermal coal,NA,NA
ICMM09368,Moderate,Tubed Coal Mine,NA,23.821190000000001,84.57721,Mine,India,thermal coal,NA,NA
ICMM09369,Moderate,Ukni Deep Coal Mine,NA,20.020678,79.0678333,Mine,India,thermal coal,NA,NA
ICMM09370,Moderate,Umrer Coal Mine,NA,20.845832999999999,79.271666,Mine,India,thermal coal,NA,NA
ICMM09371,High,ABK Coal Mines,ABK Coal Mines;Lanna Harita Coal Mine;Citra Harita,-0.41602099999999997,117.2653853,Mine,Indonesia,thermal coal,NA,NA
ICMM09372,Moderate,ABP Coal Mine,NA,-0.59528099999999995,116.975981,Mine,Indonesia,thermal coal,NA,NA
ICMM09373,Moderate,AGM Coal Mine,NA,-2.889157,115.259809,Mine,Indonesia,thermal coal,NA,NA
ICMM09374,High,Agung Bara Prima Coal Mine,Agung Bara Prima Coal Mine;SMM Coal Mine;Suprabari,-1.119836667,114.4799153,Mine,Indonesia,metallurgical coal,thermal coal,NA
ICMM09375,Moderate,Anzawara Satria Coal Mine,Anzawara Satria Coal Mine;AJE Coal Mine;TBR Coal Mine;AAB Coal Mine;SAIM Coal Mine;Sarana Usaha Coal Mine,-3.7078598330000001,115.6203702,Mine,Indonesia,metallurgical coal,thermal coal,NA
ICMM09376,Moderate,Batulicin Coal Mine,Batulicin Coal Mine;Gajah Mada Coal Mine,-3.2469725,116.0163085,Mine,Indonesia,thermal coal,NA,NA
ICMM09377,Moderate,Bharinto Ekatama Coal Mine,NA,-0.58102799999999999,115.706,Mine,Indonesia,thermal coal,NA,NA
ICMM09378,Moderate,Borneo Indobara Coal Mine,NA,-3.7002389999999998,115.559833,Mine,Indonesia,thermal coal,NA,NA
ICMM09379,Moderate,Binungan Coal Mine,NA,2.0367980000000001,117.45344,Mine,Indonesia,thermal coal,NA,NA
ICMM09380,Moderate,Bumi Barito Mineral Coal Mine,NA,-0.37082100000000001,114.067904,Mine,Indonesia,metallurgical coal,NA,NA
ICMM09381,Moderate,BUPR Coal Mine,NA,-1.7243520000000001,115.191323,Mine,Indonesia,thermal coal,NA,NA
ICMM09382,Moderate,Cahaya Energi Mandiri Coal Mine,NA,-0.54213800000000001,117.190729,Mine,Indonesia,thermal coal,NA,NA
ICMM09383,Moderate,DGL Coal Mine,DGL Coal Mine;Bersama Alam Sentosa Coal Mine,-3.9524859999999999,114.8534725,Mine,Indonesia,thermal coal,NA,NA
ICMM09384,Moderate,DMC Coal Mine,NA,2.8812419999999999,116.982546,Mine,Indonesia,thermal coal,NA,NA
ICMM09385,Moderate,GAM Coal Mine,NA,1.142666,117.873624,Mine,Indonesia,coal,NA,NA
ICMM09386,Moderate,Indexim Coalindo Coal Mine,NA,0.89466299999999999,117.80553,Mine,Indonesia,thermal coal,NA,NA
ICMM09387,Moderate,Jangkar Prima Coal Mine,NA,-2.2524440000000001,111.540529,Mine,Indonesia,thermal coal,NA,NA
ICMM09388,Moderate,Jembayan Coal Mine,Jembayan Coal Mine;SPH Coal Mine,-0.19197149999999999,117.14293,Mine,Indonesia,thermal coal,NA,NA
ICMM09390,Moderate,LCP Coal Mine,NA,-3.4224969999999999,116.0001,Mine,Indonesia,thermal coal,NA,NA
ICMM09391,Moderate,MHU Coal Mine,MHU Coal Mine;MPP Coal Mine,-0.53958099999999998,117.028636,Mine,Indonesia,thermal coal,NA,NA
ICMM09392,Moderate,Mifa Bersaudara Coal Mine,NA,4.2020939999999998,96.236746,Mine,Indonesia,thermal coal,NA,NA
ICMM09393,Moderate,MIP Coal Mine,NA,3.2902740000000001,117.608774,Mine,Indonesia,thermal coal,NA,NA
ICMM09394,High,Paringin Coal Mine,Paringin Coal Mine;Tutupan Coal Mine;Wara Coal Mine;PGS Coal Mine;Tutupan;Paringin;Wara,-2.2094838569999999,115.5086884,Mine,Indonesia,thermal coal,NA,NA
ICMM09395,Moderate,Pasir Coal Mine,NA,-1.8909370000000001,115.871586,Mine,Indonesia,thermal coal,NA,NA
ICMM09396,Moderate,PCS Coal Mine,NA,-6.1757350000000004,106.884179,Mine,Indonesia,thermal coal,NA,NA
ICMM09397,Moderate,PTKR Coal Mine,NA,-0.86797199999999997,112.588726,Mine,Indonesia,thermal coal,NA,NA
ICMM09398,Moderate,Putri Ahdadia Coal Mine,Putri Ahdadia Coal Mine;Nurul Hijrah Coal Mine,-3.8216825000000001,115.00002,Mine,Indonesia,thermal coal,NA,NA
ICMM09399,Moderate,REM Coal Mine,NA,-2.0210520000000001,115.154141,Mine,Indonesia,thermal coal,NA,NA
ICMM09400,High,Sambarata Coal Mine,Sambarata Coal Mine;BJU Coal Mine;Berau Bara Energi Coal Mine;Sambarata,2.1600486289999998,117.4086868,Mine,Indonesia,thermal coal,NA,NA
ICMM09401,Moderate,Sebuku Coal Mine,NA,-3.4353129999999998,116.391977,Mine,Indonesia,thermal coal,NA,NA
ICMM09402,High,SEM Coal Mine,SEM Coal Mine;Mandiri Jaya Makmur Coal Mine;SEM,-1.9943599999999999,115.1534477,Mine,Indonesia,thermal coal,NA,NA
ICMM09403,Moderate,Singlurus Pratama Coal Mine,Singlurus Pratama Coal Mine;PMU Coal Mine,-0.85791249999999997,117.1461915,Mine,Indonesia,thermal coal,NA,NA
ICMM09404,Moderate,Tambang Damai Coal Mine,NA,0.22330900000000001,117.280383,Mine,Indonesia,thermal coal,NA,NA
ICMM09405,Moderate,TIA Coal Mine,NA,-3.5804930000000001,115.59542,Mine,Indonesia,thermal coal,NA,NA
ICMM09406,Moderate,TOP Coal Mine,NA,-1.216067,114.804693,Mine,Indonesia,thermal coal,NA,NA
ICMM09407,Moderate,MSJ Coal Mine,NA,-0.496832,117.229117,Mine,Indonesia,thermal coal,NA,NA
ICMM09408,Moderate,Satui Coal Mine,Satui Coal Mine;Megah Mulia Persada Jaya Coal Mine,-3.763916,115.3359605,Mine,Indonesia,thermal coal,NA,NA
ICMM09409,Moderate,Trubaindo Coal Mine,NA,-0.31719399999999998,115.85404,Mine,Indonesia,thermal coal,NA,NA
ICMM09410,High,Maikubensky Coal Mine,Maikubensky Coal Mine;Maikuben West,51.258166670000001,75.69385429,Mine,Kazakhstan,thermal coal,NA,NA
ICMM09411,Moderate,Severny Coal Mine,NA,51.715501799999998,75.36986215,Mine,Kazakhstan,thermal coal,NA,NA
ICMM09412,High,Shubarkol Centralny Coal Mine,Shubarkol Centralny Coal Mine;Shubarkol Premium Coal Mine;Shubarkol,49.017693999999999,68.615156,Mine,Kazakhstan,thermal coal,NA,NA
ICMM09413,High,Vostochny Coal Mine (Kazakhstan),Vostochny Coal Mine (Kazakhstan);Vostochny,51.685695860000003,75.45553799,Mine,Kazakhstan,thermal coal,NA,NA
ICMM09414,Moderate,Sibovc Coal Mine,NA,42.658907999999997,21.011969,Mine,Kosovo,thermal coal,NA,NA
ICMM09415,Moderate,Hongsa Coal Mine,NA,19.710049999999999,101.29842,Mine,Laos,thermal coal,NA,NA
ICMM09416,Moderate,Baganuur Coal Mine,NA,47.750549999999997,108.32485,Mine,Mongolia,thermal coal,NA,NA
ICMM09417,High,Baruun Naran Coal Mine,Baruun Naran Coal Mine;Baruun Naran,43.592638999999998,105.2197285,Mine,Mongolia,metallurgical coal,NA,NA
ICMM09418,High,Khushuut Coal Mine,Khushuut Coal Mine;Khushuut;Khushuut;Gants Mod,46.805203550000002,93.31391788,Mine,Mongolia,metallurgical coal,thermal coal,NA
ICMM09419,High,Nariin Sukhait Coal Mine,Nariin Sukhait Coal Mine;Ovoot Tolgoi Coal Mine;Naryn Sukhait,43.002318000000002,101.2603073,Mine,Mongolia,metallurgical coal,thermal coal,NA
ICMM09420,High,Tavan Tolgoi Coal Mine,Tavan Tolgoi Coal Mine;Tavantolgoi,43.625,105.474167,Mine,Mongolia,metallurgical coal,thermal coal,NA
ICMM09422,Moderate,Chirodzi Coal Mine,NA,-15.914092999999999,33.013188,Mine,Mozambique,metallurgical coal,NA,NA
ICMM09423,Moderate,Zambezi Coal Mine,NA,-16.115037000000001,33.602149,Mine,Mozambique,metallurgical coal,NA,NA
ICMM09424,Moderate,Cheongnam Coal Mine,Cheongnam Coal Mine;Hwapung Coal Mine,39.471650310000001,125.3957571,Mine,North Korea,thermal coal,NA,NA
ICMM09425,Moderate,Saebyol Coal Mining Complex,NA,42.860757,130.2001,Mine,North Korea,thermal coal,NA,NA
ICMM09426,Moderate,Brod Gneotino Coal Mine,Brod Gneotino Coal Mine;Zivojno Coal Mine,40.967495,21.539161,Mine,North Macedonia,thermal coal,NA,NA
ICMM09427,Moderate,Suvodol Coal Mine,NA,41.046871000000003,21.526862,Mine,North Macedonia,thermal coal,NA,NA
ICMM09428,High,Thar Coal Mine,Thar Coal Mine;Block II,24.77399935,70.3935756,Mine,Pakistan,thermal coal,NA,NA
ICMM09429,High,Molave Narra Coal Mine,Molave Narra Coal Mine;Panian Coal Mine;Semirara,12.106802160000001,121.3747609,Mine,Philippines,thermal coal,NA,NA
ICMM09430,High,KWB BeÅ‚chatÃ³w Coal Mine,KWB BeÅ‚chatÃ³w Coal Mine;Belchatow,51.241403499999997,19.285873,Mine,Poland,thermal coal,NA,NA
ICMM09431,High,LW Bogdanka Coal Mine,LW Bogdanka Coal Mine;Bogdanka,51.326386499999998,23.004882,Mine,Poland,thermal coal,NA,NA
ICMM09432,High,KWK Bzie DÄ™bina Coal Mine,KWK Bzie DÄ™bina Coal Mine;ZG Janina Coal Mine;Janina,50.093136000000001,19.33123967,Mine,Poland,metallurgical coal,thermal coal,NA
ICMM09433,High,Konin Coal Mines,Konin Coal Mines;KWK JÃ³Åºwin Mine;Konin,52.416477999999998,18.16277167,Mine,Poland,thermal coal,NA,NA
ICMM09434,High,KWK Staszic Wujek Coal Mine,KWK Staszic Wujek Coal Mine;KWK MysÅ‚owice;KWK MysÅ‚owice WesoÅ‚a I;KWK Wieczorek I;KWK Wieczorek II;Murcki Staszic;Wieczorek,50.243725449999999,19.07520867,Mine,Poland,coal,NA,NA
ICMM09435,High,KWK Piast Ziemowit Coal Mine,KWK Piast Ziemowit Coal Mine;Piast,50.081806200000003,19.16262265,Mine,Poland,thermal coal,NA,NA
ICMM09436,High,KWK ROW Coal Mine,KWK ROW Coal Mine;Jankowice,50.04622895,18.5871497,Mine,Poland,thermal coal,NA,NA
ICMM09437,High,KWK Ruda Coal Mine,KWK Ruda Coal Mine;Bielszowice,50.26631055,18.83539885,Mine,Poland,thermal coal,NA,NA
ICMM09438,High,Turow Coal Mine,Turow Coal Mine;Turow,50.920626499999997,14.9147005,Mine,Poland,thermal coal,NA,NA
ICMM09439,Moderate,Alardinskaya Coal Mine,NA,53.414135999999999,87.315216,Mine,Russia,metallurgical coal,NA,NA
ICMM09440,Moderate,"Amaam North ""Project F"" Coal Mine",NA,62.966771999999999,178.766098,Mine,Russia,metallurgical coal,thermal coal,NA
ICMM09441,Moderate,Arshanovsky Coal Mine,NA,53.398991000000002,91.095886,Mine,Russia,thermal coal,NA,NA
ICMM09442,Moderate,Bachatsky Coal Mine,NA,54.299430999999998,86.145779,Mine,Russia,metallurgical coal,thermal coal,NA
ICMM09443,Moderate,Baykaimskaya Coal Mine,NA,54.616715999999997,86.371465,Mine,Russia,thermal coal,NA,NA
ICMM09444,Moderate,Beisky Zapadniy Coal Mine,NA,53.36813093,91.15773622,Mine,Russia,thermal coal,NA,NA
ICMM09445,High,Borodinsky Coal Mine,Borodinsky Coal Mine;Borodinsky,55.848542999999999,94.919318,Mine,Russia,thermal coal,NA,NA
ICMM09446,High,Chernogorsky Coal Mine,Chernogorsky Coal Mine;Chernogorsky Coal Washing Plant;Chernogorsky,53.749802330000001,91.06678667,Mine;Plant,Russia,thermal coal,NA,NA
ICMM09447,Moderate,Elegest Coal Mine,NA,51.565237000000003,94.112646,Mine,Russia,metallurgical coal,NA,NA
ICMM09448,High,Elginskiy Coal Mine,Elginskiy Coal Mine;Elgaugol,56.192425999999998,130.635752,Mine,Russia,metallurgical coal,NA,NA
ICMM09449,High,Kaa Khemsky Coal Mine,Kaa Khemsky Coal Mine;Kaa Khemskoye,51.640399000000002,94.6372145,Mine,Russia,thermal coal,NA,NA
ICMM09450,Moderate,Kamyshansky West Coal Mine,NA,54.253993999999999,86.979961,Mine,Russia,coal,NA,NA
ICMM09451,Moderate,Karakansky Zapadny Coal Mine,NA,54.358257000000002,86.746502,Mine,Russia,thermal coal,NA,NA
ICMM09452,High,Kharanorsky Coal Mine,Kharanorsky Coal Mine;Zabaykalye;Kharanorsky,50.566939329999997,116.403521,Mine,Russia,thermal coal,NA,NA
ICMM09453,Moderate,Kirbinskiy Coal Mine,NA,53.367620000000002,91.20985,Mine,Russia,thermal coal,NA,NA
ICMM09454,High,Kirova Coal Mine,Kirova Coal Mine;Komsomolets Coal Mine;November 7th OLD Mine;Kirova Coal Washing Plant;Komsomolets Mine Coal Washing Plant;Kirov;7th of November;Komsomolets (Rus);Egozovskaya,54.641421950000002,86.17903718,Mine;Plant,Russia,metallurgical coal,thermal coal,NA
ICMM09455,High,Kiyzassky Coal Mine,Kiyzassky Coal Mine;Uregolsky;Kiyzassky,53.565851000000002,87.67760333,Mine,Russia,metallurgical coal,thermal coal,NA
ICMM09456,High,Kolyvansky Coal Mine,Kolyvansky Coal Mine;Kolyvansky,54.684583500000002,83.627361,Mine,Russia,coal,NA,NA
ICMM09457,High,Krasnobrodsky Coal Mine,Krasnobrodsky Coal Mine;Krasnobrodsky Yuzhniy Coal Mine;Krasnobrodsky,54.166916899999997,86.4787379,Mine,Russia,metallurgical coal,thermal coal,NA
ICMM09458,Moderate,Mayrykhsky Coal Mine,NA,53.390495000000001,91.165237,Mine,Russia,thermal coal,NA,NA
ICMM09459,High,Mokhovsky Coal Mine,Mokhovsky Coal Mine;Mokhovskoye,54.592708999999999,86.403922,Mine,Russia,thermal coal,NA,NA
ICMM09460,Moderate,New November 7th Coal Mine,NA,54.571066999999999,86.383781,Mine,Russia,thermal coal,NA,NA
ICMM09461,Moderate,Novokazansky 2 Coal Mine,NA,54.228212999999997,87.264404,Mine,Russia,thermal coal,NA,NA
ICMM09462,Moderate,Omsukchan Coal Mine,NA,62.531234400000002,155.7972808,Mine,Russia,coal,NA,NA
ICMM09463,High,Osinnikovskaya Coal Mine,Osinnikovskaya Coal Mine;Tayzhina,53.650277500000001,87.4241665,Mine,Russia,metallurgical coal,NA,NA
ICMM09464,Moderate,Otvalny Yuzhny No.1 Glubokiy Coal Mine,NA,54.143332999999998,87.224236,Mine,Russia,thermal coal,NA,NA
ICMM09465,High,Pereyaslovskiy Coal Mine,Pereyaslovskiy Coal Mine;Pereyaslovsky,55.629114999999999,94.712185,Mine,Russia,thermal coal,NA,NA
ICMM09466,High,Permyakovsky Coal Mine,Permyakovsky Coal Mine;Permyakovsky,54.4292905,86.802591,Mine,Russia,thermal coal,NA,NA
ICMM09467,High,Pervomayskaya Coal Mine,Pervomayskaya Coal Mine;Pervomayskaya,55.721198000000001,86.1720055,Mine,Russia,metallurgical coal,NA,NA
ICMM09468,Moderate,Pravoberezhny Coal Mine,NA,51.201139230000003,133.0049924,Mine,Russia,thermal coal,NA,NA
ICMM09470,High,Ruban Coal Mine,Ruban Coal Mine;Rubana,54.641138499999997,86.27718,Mine,Russia,thermal coal,NA,NA
ICMM09471,High,Sadkinskaya Vostochnaya Coal Mine,Sadkinskaya Vostochnaya Coal Mine;Sadkinskaya Coal Mine;Sadkinskaya,47.857665330000003,40.82199933,Mine,Russia,coal,NA,NA
ICMM09472,High,Sibirskaya Coal Mine,Sibirskaya Coal Mine;Sibirginskaya,54.546180999999997,86.286106,Mine,Russia,thermal coal,NA,NA
ICMM09473,High,Solntsevsky Coal Mine,Solntsevsky Coal Mine;Sakhalinugol 2;Solntsevskoye;Solntsevskoye No1,48.933490499999998,142.1848433,Mine,Russia,thermal coal,NA,NA
ICMM09474,Moderate,Sugodinsk Ogodzhinsky Coal Mine,NA,52.750425,132.581978,Mine,Russia,coal,NA,NA
ICMM09475,High,Taldinsky Coal Mine,Taldinsky Coal Mine;Taldinsky,54.177455999999999,87.190133,Mine,Russia,thermal coal,NA,NA
ICMM09476,High,Taldinsky Zapadny Surface Coal Mine,Taldinsky Zapadny Surface Coal Mine;Taldinsky Zapadny,54.193390999999998,87.135754,Mine,Russia,thermal coal,NA,NA
ICMM09477,High,Tikhova Coal Mine,Tikhova Coal Mine;Nikitinskoye;Tikhova,54.531416669999999,86.168337,Mine,Russia,metallurgical coal,NA,NA
ICMM09478,Moderate,Uskovskaya Coal Mine,NA,54.123890000000003,87.295827,Mine,Russia,metallurgical coal,NA,NA
ICMM09479,Moderate,Verkhneteshsky Coal Mine,NA,53.505201,87.529449,Mine,Russia,thermal coal,NA,NA
ICMM09480,High,Vorkutinskaya Coal Mine,Vorkutinskaya Coal Mine;Vorkutinskaya;Shakhtnoye;Vorkutinskaya Coal Washing Plant,67.526363000000003,64.022273,Mine;Plant,Russia,metallurgical coal,NA,NA
ICMM09481,High,Vostochno Beisky Coal Mine,Vostochno Beisky Coal Mine;Vostochno Beysky,53.309595000000002,91.379468,Mine,Russia,thermal coal,NA,NA
ICMM09482,High,Vostochny Coal Mine,Vostochny Coal Mine;Vostochny,54.648004999999998,83.6258335,Mine,Russia,coal,NA,NA
ICMM09483,Moderate,Syradasaysky Coal Mine,NA,72.744855119999997,82.67900973,Mine,Russia,metallurgical coal,NA,NA
ICMM09484,High,Yalevsky Coal Mine,Yalevsky Coal Mine;Kotinskaya;Yalevskogo,54.215432329999999,86.96260933,Mine,Russia,thermal coal,NA,NA
ICMM09485,High,Yerunakovskaya 8 Coal Mine,Yerunakovskaya 8 Coal Mine;North Yerunakovskoye,54.115820999999997,87.354999,Mine,Russia,metallurgical coal,NA,NA
ICMM09486,Moderate,Yesaulskaya Coal Mine,NA,53.916573,87.509022,Mine,Russia,metallurgical coal,NA,NA
ICMM09487,Moderate,Zashulansky Coal Mine,NA,50.515718999999997,109.91581,Mine,Russia,thermal coal,NA,NA
ICMM09488,High,Drmno Coal Mine,Drmno Coal Mine;EPS Mines;Drmno,44.727857669999999,21.249394,Mine,Serbia,thermal coal,NA,NA
ICMM09489,High,Velenje Coal Mine,Velenje Coal Mine;Velenje,46.370099500000002,15.0743785,Mine,Slovenia,thermal coal,NA,NA
ICMM09490,Moderate,Bosjesspruit Coal Mine,NA,-26.562832,29.199815,Mine,South Africa,coal,NA,NA
ICMM09491,Moderate,Gugulethu Coal Project,NA,-26.218932110000001,29.78208549,Mine,South Africa,thermal coal,NA,NA
ICMM09492,Moderate,Katlego Operations,Katlego Operations;Dorstfontein Complex;Elders Coal Mine,-26.228741670000002,29.29362567,Mine,South Africa,thermal coal,NA,NA
ICMM09493,Moderate,Iyanga Coal Mine Cluster,NA,-26.026458000000002,28.8783183,Mine,South Africa,thermal coal,NA,NA
ICMM09494,High,Khanyisa Colliery,Khanyisa Colliery;Khanyisa Complex,-26.038675999999999,28.9711925,Mine,South Africa,thermal coal,NA,NA
ICMM09495,Moderate,Khwezela Coal Mine,NA,-25.926242999999999,29.155635,Mine,South Africa,thermal coal,NA,NA
ICMM09496,Moderate,Klipspruit Coal Mine,Klipspruit Coal Mine;Weltevreden Project;Wildebeestfontein Colliery,-25.98603151,29.05940858,Mine,South Africa,thermal coal,NA,NA
ICMM09497,High,Kriel Coal Mine,Kriel Coal Mine;Kriel,-26.221847499999999,29.1373525,Mine,South Africa,thermal coal,NA,NA
ICMM09498,Moderate,Makhado Coal Mine,NA,-22.7999984,29.9141726,Mine,South Africa,metallurgical coal,NA,NA
ICMM09499,High,Manungu Coal Mine,Manungu Coal Mine;Eloff,-26.229126149999999,28.69152175,Mine,South Africa,thermal coal,NA,NA
ICMM09500,High,Moabsvelden Coal Mine,Moabsvelden Coal Mine;Vanggatfontein Coal Mine;Vanggatfontein,-26.172538329999998,28.8476077,Mine,South Africa,thermal coal,NA,NA
ICMM09501,Moderate,New Denmark Coal Mine,NA,-26.740050329999999,29.30901103,Mine,South Africa,thermal coal,NA,NA
ICMM09502,High,New Largo Coal Mine,New Largo Coal Mine;Klip Colliery,-25.901256450000002,28.96313705,Mine,South Africa,thermal coal,NA,NA
ICMM09503,Moderate,Paardekop Coal Mine,NA,-27.23,29.72305556,Mine,South Africa,thermal coal,NA,NA
ICMM09504,Moderate,Rirhandzu Colliery,Rirhandzu Colliery;Vlakvarkfontein Coal Mine,-26.0935135,28.900535,Mine,South Africa,thermal coal,NA,NA
ICMM09505,High,Savmore Maquasa Coal Mine,Savmore Maquasa Coal Mine;Kangra Coal Mine;Savmore Colliery;Savmore Colliery,-27.022576000000001,30.4159655,Mine,South Africa,thermal coal,NA,NA
ICMM09506,High,Stuart Colliery,Stuart Colliery;Delmas Colliery,-26.13353,28.768914,Mine,South Africa,thermal coal,NA,NA
ICMM09507,Moderate,Vele Colliery,NA,-22.173055999999999,29.680278,Mine,South Africa,metallurgical coal,thermal coal,NA
ICMM09508,Moderate,Welgemeend Coal Mine,NA,-26.167872200000001,29.8631123,Mine,South Africa,thermal coal,NA,NA
ICMM09509,High,Welstand Coal Mine,Welstand Coal Mine;Isibonelo,-26.320991750000001,29.25781105,Mine,South Africa,thermal coal,NA,NA
ICMM09510,Moderate,Middelburg Mining Services (MMS),NA,-25.899443999999999,29.460556,Mine,South Africa,thermal coal,NA,NA
ICMM09511,Moderate,Zimpande Coal Mine,NA,-27.7138429,29.9927995,Mine,South Africa,thermal coal,NA,NA
ICMM09512,High,Zonnebloem Coal Mine,Zonnebloem Coal Mine;Vuna,-25.705352999999999,29.7319825,Mine,South Africa,thermal coal,NA,NA
ICMM09513,Moderate,Ngaka Coal Mine,NA,-10.646333,35.642363,Mine,Tanzania,thermal coal,NA,NA
ICMM09514,Moderate,Mae Moh Coal Mine,NA,18.314710000000002,99.71994,Mine,Thailand,thermal coal,NA,NA
ICMM09515,High,Aegean Lignite Coal Mines,Aegean Lignite Coal Mines;Eynez,39.079923000000001,27.532367,Mine,Turkey,thermal coal,NA,NA
ICMM09516,High,AfÅŸin Elbistan Coal Mines,AfÅŸin Elbistan Coal Mines;Afsin;Elbistan A,38.344625000000001,37.07615633,Mine,Turkey,thermal coal,NA,NA
ICMM09517,High,Amasra Coal Mine,Amasra Coal Mine;Amasra,41.722399000000003,32.3495615,Mine,Turkey,thermal coal,NA,NA
ICMM09518,Moderate,Bolu GÃ¶ynÃ¼k Coal Mine,NA,40.245916000000001,30.797164,Mine,Turkey,thermal coal,NA,NA
ICMM09519,Moderate,Bursa Coal Mine,NA,39.921990999999998,28.968405,Mine,Turkey,thermal coal,NA,NA
ICMM09520,Moderate,Can Coal Mine,Can Coal Mine;Uzulmez Coal Mine,41.438876999999998,31.84698,Mine,Turkey,thermal coal,NA,NA
ICMM09521,High,Ã‡ayÄ±rhan Coal Mine,Ã‡ayÄ±rhan Coal Mine;EAUS Mines,40.101210000000002,31.701748,Mine,Turkey,thermal coal,NA,NA
ICMM09522,Moderate,Eski Ã‡eltek Coal Mine,Eski Ã‡eltek Coal Mine;Yeni Ã‡eltek Coal Mine;PLT Ã‡eltek Coal Mine,40.871254999999998,35.63773067,Mine,Turkey,thermal coal,NA,NA
ICMM09523,High,IÄŸdekuzu Coal Mine,IÄŸdekuzu Coal Mine;Tuncbilek Coal Mine;Tuncbilek OP;Tuncbilek,39.638527500000002,29.4528475,Mine,Turkey,thermal coal,NA,NA
ICMM09524,Moderate,Kinik Coal Mine,NA,39.085627000000002,27.335387,Mine,Turkey,thermal coal,NA,NA
ICMM09525,Moderate,Kozlu Coal Mine,NA,41.432341999999998,31.75826,Mine,Turkey,coal,NA,NA
ICMM09526,Moderate,Omerler Coal Mine,NA,37.570549999999997,28.11058,Mine,Turkey,thermal coal,NA,NA
ICMM09527,Moderate,Seyitomer Coal Mine,NA,39.574254000000003,29.832337,Mine,Turkey,thermal coal,NA,NA
ICMM09528,High,Sivas Kangal Coal Mine,Sivas Kangal Coal Mine;Sivas Kangal,39.0777,37.2955,Mine,Turkey,thermal coal,NA,NA
ICMM09529,Moderate,South Aegean Coal Mines,NA,37.323197999999998,28.092284,Mine,Turkey,thermal coal,NA,NA
ICMM09530,Moderate,Tufanbeyli Coal Mine,NA,38.18562,36.26994,Mine,Turkey,thermal coal,NA,NA
ICMM09531,High,Bazhanova Coal Mine,Bazhanova Coal Mine;50 let SSSR (Krasnodonugol);Talovskaya;Gorokhovskaya (Krasnodonugol),48.343861250000003,39.64570175,Mine,Ukraine,thermal coal,NA,NA
ICMM09532,High,Bilorichenska Coal Mine,Bilorichenska Coal Mine;Belorechenskaya Coal Washing Plant;Belorechenskaya;19 Partsjezd,48.455925999999998,39.07020925,Mine;Plant,Ukraine,thermal coal,NA,NA
ICMM09533,High,Krasnolymanska Coal Mine,Krasnolymanska Coal Mine;Krasnolimanskaya;Rodinskaya;Krasnolimanskoye,48.359882210000002,37.23788568,Mine,Ukraine,thermal coal,NA,NA
ICMM09534,High,Pokrovs'ke Coal Mine,Pokrovs'ke Coal Mine;Krasnoarmeyskaya Zapadnaya,48.259690499999998,36.992871,Mine,Ukraine,metallurgical coal,NA,NA
